Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
BOSS Kemeja Polos Pria Lengan Panjang Regular Fit Putih - 13 / XXXS,149900,400000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/0c244bfb9a57443ba92b63fe99ceec66~.jpeg.webp?ect=4g,49,22,62.52
"Alpen Shirt Black Human Greatness - BLACK, S",185000,385000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/a9063dd47e3b4e2d984063078598a4a8~.jpeg.webp?ect=4g,16,23,51.95
"Broodis Kemeja Basic Formal / Casual Polos Pria Hitam Cotton SOFTEE Black Lengan Panjang Slimfit - Lacos Black, M",115000,299000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/057090c294524c56991b6268102eeba6~.jpeg.webp?ect=4g,1615,24,61.54
Arholma Studios - Boxy Shirt 'Lebron' Grey - S,249400,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/1287d43e9110487296d440a52341dfe6~.jpeg.webp?ect=4g,8,25,0.0
"Batik korpri kerah hitam katun c40 full furing - PRIA, S",110000,130000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/1dcdb28bd6c043d8935201f573812744~.jpeg.webp?ect=4g,273000,26,15.38
"HSRM Pique Shirt Long Sleeves Kemeja Basic Lengan Panjang 318 - Black, S",135000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/22/4a32e82e-ece2-4dd1-b475-79f898d5cb9a.jpg.webp?ect=4g,3,27,0.0
"Erigo Short Shirt Jazlyn Black - Kemeja Lengan Pendek Rayon Unisex - Jazlyn Black, S",113000,350000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/1/18/02dcc057-c7a7-4c1d-85c9-1ff448516d6f.jpg.webp?ect=4g,43,28,67.71
House of Smith Long Shirts Basic LS Black - Kemeja Pria Casual - M,128000,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/aa6049783b714d8e92bddd026579dd24~.jpeg.webp?ect=4g,737,29,0.0
"kemeja tactikal pendek kemeja paspampres bahan katun stretch/melar - Cream Muda, 5XL",160000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/2/14/f423da90-fab5-4cce-aa3b-bc69b45f5977.jpg.webp?ect=4g,99,30,0.0
"Jaket Motor Pria Wanita Waterproof Parasut Tebal Anti Angin Parka Sport - Maroon, M",146900,293800,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/12/11/307635d0-63a8-4605-adb7-964ff0c8bf69.jpg.webp?ect=4g,22,31,50.0
"Sweater Rajut Pria Gomuda Cardigan Clean - Off White, XL",299000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/23/b5935ca2-e144-4c19-bc92-d188846b9343.jpg.webp?ect=4g,14,32,0.0
"Granito.id - Kimono outer Tenun songket troso Ori panjang pria Casual Santai Jaket Katun - TORAJA HITAM, M",60000,200000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/fdea9cb3d0844d8c9f0c0fc2c5d6b36b~.jpeg.webp?ect=4g,15,33,70.0
"Kimono Outerwear Saishin Linen Unisex Basic Series by Peopl.co - All Variant - Broken White, S",139000,245000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/1/5/c7e33b1d-7b72-470a-997c-6ff23863d153.jpg.webp?ect=4g,3,34,43.27
"KIMONO CARDINGAN PRIA WANITA-CARDINGAN PRINT-OMBAK - Hitam, M",99000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/8/f656d632-3de7-47e5-8008-8e01c2d8df1d.jpg.webp?ect=4g,6,35,0.0
Cottonology Parka Gryson Hitam - S,225000,0,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/625e9c20c4e6437e93e6fb7a3dbbd3fd~.jpeg.webp?ect=4g,19,36,0.0
"Jaket Puffer Gelembung Winter Coat Outdoor Tebal Musim Dingin Hitam Doff Hitam Polos Parasut Casual - HITAM, S",167700,350000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/3d2c83583f6044118484f7c12960a67f~.jpeg.webp?ect=4g,66,37,52.09
"Hoodie Black Human Greatness - BLACK, S",245000,345000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/8796ddcfea9044e2998f1cbe63e745ba~.jpeg.webp?ect=4g,2,38,28.99
"Aerostreet Hoodie Oversize Polos Gelap Unisex Jumper KA2AA - Black, S",137102,0,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/89e2d338d13a400bac8b59b658ba6cde~.jpeg.webp?ect=4g,7,39,0.0
"HODISO - Astronot Hoodie Jumper Pullover - Beige, M",98900,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/db4fe8c2ba484338a8b499ea445116b2~.jpeg.webp?ect=4g,444,40,0.0
"Kattoen - Half Zipper Series I Jaket Jumper Hoodie Polos Fleece - Black Basic, XXL",204800,410000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/923b3ba328b84b3eb61b46dbb135b975~.jpeg.webp?ect=4g,4,41,50.05
