Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
Pengait Kacamata Silikon - Earhook Silicone Anti Slip - Pink,3500,6500,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/9/10/f2072593-e476-4748-b0a4-655bcecce702.jpg.webp?ect=4g,10,23,46.15
Nosepad Besi Bantalan Hidung Kacamata nosepad Tulang Pad arm - 1 Set,31249,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/2/28/5f306785-b2af-4aa5-a8d2-93fe6998713e.png.webp?ect=4g,282,24,0.0
"Kacamata baca plus pria wanita TR90 Elastis Trendy Kacamata Sport - Orange, +2.75",25000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/3/bd9c55ae-2556-444b-8fe1-54994914b8d2.jpg.webp?ect=4g,6,25,0.0
"(BELI 2pcs DAPAT HADIAH) BITZEN Ikat Pinggang Pria Premium Dengan Bahan Aluminium Zinc Alloy dan Nylon Canvas Sabuk - Hitam, 120",46999,115000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/d2258014fd4b4e8dacf82c30502bc26d~.jpeg.webp?ect=4g,376,26,59.13
Ikat Pinggang Pria Leader V2 Arei Outdoorgear - Silver,75000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/3/5/e01391eb-1c16-4e1e-b00a-db62ab9b7e00.jpg.webp?ect=4g,4,27,0.0
BITZEN Ikat Pinggang Pria Sabuk Kulit Gesper Klasik BELT05 - Hitam,34999,75000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/42d03787838244f2b3ec04dfb6fe0004~.jpeg.webp?ect=4g,1713,28,53.33
Tali Ikat Pinggang Model Rel Kulit Sapi Asli Tanpa kepala - Cokelat,70000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/10/7ce03438-2559-4a1f-ba88-cb5d241c7756.jpg.webp?ect=4g,895,29,0.0
Tali Ikat Pinggang Rhodey Canvas Army Military Tactical 120 cm - 9816 - Abu-abu,29900,49500,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/20/245a0561-b4a3-4a86-bc3b-63a424d0ede3.png.webp?ect=4g,4987,30,39.6
Bitzen Ikat Pinggang Pria Model Rel Sabuk Gesper Kulit Sintetis - B-BELT01-01,25999,65000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/fe4ca4c665714b7aa455509f37a76f4b~.jpeg.webp?ect=4g,229,31,60.0
Guten Inc Belt Ikat Pinggang Gesper Sabuk Kulit Pria - BLACK,46250,220000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/0334535aac1040b1978a83dd29bea540~.jpeg.webp?ect=4g,0,32,78.98
Ikat Pinggang Kulit Asli Impor Bruno Cavalli SIMs 3.0 Gesper Pria - Cokelat,285000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/8/08847e19-3765-4df8-a3d4-c6cb4266a88b.jpg.webp?ect=4g,0,33,0.0
Baterai Murah Maxel LR44 AG10 LR44 LR41 LR 44 LR 41 LR1130 SONY - LR41/AG3/LR736,238,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/7/18/1f983c52-72af-4785-8739-c21a46b0a565.png.webp?ect=4g,952000,34,0.0
Casio General F-91W-1DG F-91W F-91 F91W F 91W Kaca Stopwatch,237300,339000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/c0f323d723f1417dbedd14a2ea270336~.jpeg.webp?ect=4g,41,35,30.0
Casio Jam Tangan Pria F-91W-1DG Stopwatch,244080,339000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/4/26/86e667bd-4a10-447f-ba09-119eb6488f4c.jpg.webp?ect=4g,19,36,28.0
Jam Tangan Pria Digital Dual Time Sport Watch Tahan air 5 Bar SKMEI 2263 - Hitam Gold,104860,210000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/7b5c4b0b8a264e65abe3d39052e181bb~.jpeg.webp?ect=4g,19,37,50.07
Jam Tangan 5in1 Paracord Survival Watch Gelang Kompas Outdoor Camping - Hitam,34888,0,https://images.tokopedia.net/img/cache/500-square/product-1/2019/5/24/458544/458544_7373959c-da46-47c9-9a51-b939616c9e16_640_640.webp?ect=4g,51,38,0.0
EIGER MERCURY ABC WATCH 1.0,1259100,1399000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/37eca9bf854d4c259bcfaa3a40e6cf1d~.jpeg.webp?ect=4g,46,39,10.0
HANNAH MARTIN Jam Tangan pria  Analog Kuarsa Kronograf Tahan Air men watch  17551 Stainless kedap air blue Men's Watches - 17551-H2,139000,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/b68c5e33ce1640b388e558dfc3ee3547~.jpeg.webp?ect=4g,1651,40,0.0
"MCE Jam Tangan Pria Apollo Series ( Full Black ) - Full Black, Strap Jahitan",244000,450000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/919adc363ff2423a871df14d6116eb65~.jpeg.webp?ect=4g,30,41,45.78
Jam Tangan Pria Parlent Gallant Phantom Steel - Black Matte,1066030,1099000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/427fec9a5afb4f2b8ebb65e3aa5c35ce~.jpeg.webp?ect=4g,32,42,3.0
OLEVS Jam Tangan Wanita Set Kalung Gelang Original Asli Untuk Tahan Air Rose Gold Lady Girl Watch 5869 Arloji Kaca - Putih Set,327750,650000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/56959e46a2c8455a8061b726c7cdb383~.jpeg.webp?ect=4g,269,43,49.58
KOOLEY Jam Tangan Wanita Doukou Oval DK11 Stainless Vintage Watch Women COD - Silver white,89000,311000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/dd9bcdd18e5e4fd68f8880501a708673~.jpeg.webp?ect=4g,8038,44,71.38
Jims Honey - Jam Tangan Wanita Kode 8123 Berlian Elegan - L01,60000,129000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/af7e79c1a41d40dd95c9e131ec778dfc~.jpeg.webp?ect=4g,1022,45,53.49
PhiLipe Ricci Jam Tangan Wanita Kulit Hitam Bulat Kecil Terbaru Original 6989 Women Watches Free Box - Cokelat Muda,54900,119000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/93fa30894ea943e1833ee373cf1b03f3~.jpeg.webp?ect=4g,470,46,53.87
PhiLipe Ricci Jam Tangan Wanita Kecil Analog 100% Oriinal Tali Rantai Stainless steel Dial Kotak Simpel Modern 6450 Perempuan Free Box - Rose Gold,86630,119000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/576c45649a68483db6dbe67bf67c5d06~.jpeg.webp?ect=4g,982,47,27.2
Julius Elegant Watch Original JA-979 - Pink,335000,590000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/8ebef6c100d54015b229b7a911673bae~.jpeg.webp?ect=4g,20,48,43.22
Miffy - Jam Tangan Wanita Dial Bulat Strap Pu / Jam Tangan Kecil Gaya Casual - Hitam,11790,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/0aba1114862c4aee8522cdfbe10a5c94~.jpeg.webp?ect=4g,376000,49,0.0
Jam Tangan Wanita Digital Tali Stainless SKMEI 1123 - Silver,70442,180000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/75c224adb8f5451fbdcf3868dcddcc5f~.jpeg.webp?ect=4g,174,50,60.87
