Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
PIXY Concealing Base 4 Beauty Benefits 01 Natural Beige,36000,40000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/20/e8e8660c-d72c-4f67-829f-797d63396458.jpg.webp?ect=4g,923,35,10.0
PIXY Concealing Base 4 Beauty Benefits 03 Creme Beige,36000,40000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/20/2a0a0a7e-2d71-456b-adc5-13ca2d31791f.jpg.webp?ect=4g,418,36,10.0
Haquhara Dark Away Creamy Blend Color Corrector / Corrector Orange / Corrector Peach - Orange,97000,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/36b4f5a6ae4c42aa9b90f7590999e82c~.jpeg.webp?ect=4g,140,37,0.0
OMG Oh My Glam Cover last Liquid Foundation SPF 20 PA++ Concealer Waterproof Lasting - 41W Sand,17544,36460,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/e8cebc293e61487390c8d6510850f20e~.jpeg.webp?ect=4g,20,38,51.88
Luxcrime Sponge-Tip Seamless Liquid Contour - Praline,90090,99000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/10/04a94aad-c809-4402-af49-d98790a96fae.png.webp?ect=4g,3800,39,9.0
SOMETHINC EGGO 3D Contour / Bronzer - Dragon,62000,75000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/4/5/9258a519-3eea-46cd-8cfb-e69512901301.jpg.webp?ect=4g,599,40,17.33
Eze Nails - Blissful In Pink Ombre Spot On Manicure (Kuku Palsu Tempel) - Blissful in Pink Ombre,114990,124990,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/13082bc36e08473a84c7d32628a32089~.jpeg.webp?ect=4g,1002,41,8.0
PIXY #Filter_Free Airy Serum Cushion Glow - C12 Fair Ivory,71100,79000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/6/92e1b80b-12cb-4840-b9ba-b10ec5737ff4.jpg.webp?ect=4g,239,42,10.0
Guèle - Refill BARE Cushion - Mare,149000,0,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/08d3c70890e848a1a98cdbb4a8ad0056~.jpeg.webp?ect=4g,1928,43,0.0
TIRTIR Mask Fit Red Cushion 4.5g - 17C Porcelain,140400,260000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/740aff3bf2ca4a8da1ff3012c281e4e9~.jpeg.webp?ect=4g,372,44,46.0
