Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
Nubia NEO 2 5G NFC RAM 8GB+ROM 256GB 6.000 mAh Garansi Resmi - Storm Gray,2699000,3999000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/1/20/fbcfc33c-d482-42a8-bb68-1c67b6ad7e19.jpg.webp?ect=4g,80,23,32.51
"Xiaomi Pad 7 Pro 12/512GB | Xiaomi Mi Pad 7 8/256GB Garansi Resmi - Pad 7 8/256GB, Grey",5370000,6099000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/3/14/f0ee314d-7fb5-4b03-a7e1-55c8d06ef7bc.jpg.webp?ect=4g,27,24,11.95
"vivo Y18 (4/64) - NFC Multifunctions, 50MP AI Camera, 5000 mAH+15W Flashcharge - VV168NRML - Biru Ombak",1299000,1599000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/25/8d581b13-5f1a-4f5d-9b9c-ac65c11d5bbb.jpg.webp?ect=4g,50,25,18.76
"Samsung Galaxy Tablet Tab S9 Fe Fe+ Wifi Tablet 10 inch 6GB 8GB 12GB 128GB 256GB Tablet 12 inch - Tablet Only, S9 Fe Wifi Gray",5369000,6499000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/afd500218c96477d956094b286454e79~.jpeg.webp?ect=4g,19,26,17.39
Infinix XPad - 8GB 256GB (4+4/256) - Tablet X Pad 4G LTE New Original Garansi Resmi - Blue,2299000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/2/1/e81aacf4-1eb5-4f3f-9dd2-ddde8ac5dd9f.png.webp?ect=4g,0,27,0.0
"Samsung Galaxy TAB S9 FE+ 8/128GB 12/256GB S9 FE 6/128GB - Promo, S9FE Wifi 6/128",5399000,6499000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/f615fa772fb74638a872332fce3991df~.jpeg.webp?ect=4g,18,28,16.93
Infinix Xpad [4/256 GB] Mediatek Helio 99 Wi-Fi Only Garansi Resmi Infinix Indonesia - LTE 4/256 Gold,2199000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/12/9/670a94c5-e2dc-4741-87bd-43c606da4fef.jpg.webp?ect=4g,2,29,0.0
"Xiaomi Pad 7 8/256GB | Pad 7 Pro 12/512GB Wifi - Garansi Resmi Xiaomi - PAD 7 8/256GB, Gray",5397000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/3/18/b66534bb-61d7-496d-b65d-276470479887.jpg.webp?ect=4g,6,30,0.0
Samsung Galaxy Tab S9 FE Wifi 6/128GB - Gray - Gray.,5499000,6699000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/9d1bba0d053d486e90b2f4b4a153ba56~.jpeg.webp?ect=4g,0,31,17.91
HUAWEI Pura 70 Ultra Smartphone | Ultra Lighting Pop-out Camera | Ultra Speed Snapshot | Crystal Armour Kunlun Glass - 512GB Black,15999000,18999000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/b432cde597bd4b47b9b8720bac72e46f~.jpeg.webp?ect=4g,4,32,15.79
"Apple iPad Gen 11 2025 11"" inch 256 GB / 128 GB / 512 GB Wifi Only - A16 Chip - 128 GB, BLUE",6461000,8999000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/3/18/805f6382-1c4f-4e79-ad4b-78ebc4ca196c.jpg.webp?ect=4g,37,33,28.2
"Apple iPad 9 64GB 256GB 2021 Wifi Only 10.2 inch Silver Space Grey Garansi Original Tokopedia - Grey, 64GB iBox",5152500,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/4/17/d0d62559-3cd8-4d88-858a-25b9c2b86fed.jpg.webp?ect=4g,34,34,0.0
"Apple iPad Pro M4 11 Inch 2024 2TB 1TB 512GB 256GB 5th Gen Space Black Silver - WIFI 256GB, Space Black",15799000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/4/28/481be7cc-058d-4701-abd4-980810d92d22.jpg.webp?ect=4g,371,35,0.0
"iPad Mini 7 128GB 256GB 512GB 2024 Space Grey Blue Purple Starlight - WIFI 128 GB, Starlight",7699000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/4/28/9efd365e-35c2-44a2-9652-6150f0ccde46.jpg.webp?ect=4g,348,36,0.0
"SSD ISI WINDOWS 10 PRO SIAP PAKAI (BONUS KABEL SATA 3.0) - RX7, 128GB MBR",209000,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/c1aa205095374ef1b4549af8fccfac7e~.jpeg.webp?ect=4g,91,37,0.0
"Microsoft Surface Pro 11 Edition Copilot+ PC 13"" Processor Snapdragon X Elite (12 Core), with OLED display 16GB RAM, 512GB SSD, Wind 11 - Black",23500000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/9/28/12451b09-3f33-4e0d-902b-57a291f767bd.jpg.webp?ect=4g,1,38,0.0
